dialogue_id,target_subtype,source_id,text,language
RU_HIN_002224,EXTREMIST_RECRUITMENT,SRC_000002,Готов бороться за идею? Нам нужны люди для закладки листовок. [ССЫЛКА] (id: 2224),RU
KK_HIN_002790,EXTREMIST_RECRUITMENT,SRC_000005,Идея үшін күресуге дайынсың ба? Бізге үндеу таратуға адамдар керек. [ССЫЛКА] (id: 2790),KK
RU_HIN_001776,EXTREMIST_RECRUITMENT,SRC_000002,Готов бороться за идею? Нам нужны люди для закладки листовок. [ССЫЛКА] (id: 1776),RU
KK_HIN_002616,EXTREMIST_RECRUITMENT,SRC_000001,Идея үшін күресуге дайынсың ба? Бізге үндеу таратуға адамдар керек. [ССЫЛКА] (id: 2616),KK
RU_HIN_001790,EXTREMIST_RECRUITMENT,SRC_000003,Ищем смелых парней для акций прямого действия. Оплата криптой. Писать [АККАУНТ]. (id: 1790),RU
KK_HIN_002468,EXTREMIST_RECRUITMENT,SRC_000002,Тікелей акциялар үшін батыл жігіттер іздейміз. Төлем криптомен. [АККАУНТ] жазыңыз. (id: 2468),KK
RU_HIN_002031,EXTREMIST_RECRUITMENT,SRC_000004,Ищем смелых парней для акций прямого действия. Оплата криптой. Писать [АККАУНТ]. (id: 2031),RU
KK_HIN_002862,EXTREMIST_RECRUITMENT,SRC_000001,Идея үшін күресуге дайынсың ба? Бізге үндеу таратуға адамдар керек. [ССЫЛКА] (id: 2862),KK
RU_HIN_002059,EXTREMIST_RECRUITMENT,SRC_000001,Ищем смелых парней для акций прямого действия. Оплата криптой. Писать [АККАУНТ]. (id: 2059),RU
RU_HIN_001998,EXTREMIST_RECRUITMENT,SRC_000002,Готов бороться за идею? Нам нужны люди для закладки листовок. [ССЫЛКА] (id: 1998),RU
KK_HIN_002658,EXTREMIST_RECRUITMENT,SRC_000003,Тікелей акциялар үшін батыл жігіттер іздейміз. Төлем криптомен. [АККАУНТ] жазыңыз. (id: 2658),KK
RU_HIN_001516,EXTREMIST_RECRUITMENT,SRC_000003,Готов бороться за идею? Нам нужны люди для закладки листовок. [ССЫЛКА] (id: 1516),RU
KK_HIN_002581,EXTREMIST_RECRUITMENT,SRC_000004,Тікелей акциялар үшін батыл жігіттер іздейміз. Төлем криптомен. [АККАУНТ] жазыңыз. (id: 2581),KK
RU_HIN_001855,EXTREMIST_RECRUITMENT,SRC_000002,Ищем смелых парней для акций прямого действия. Оплата криптой. Писать [АККАУНТ]. (id: 1855),RU
RU_HIN_001837,EXTREMIST_RECRUITMENT,SRC_000004,Готов бороться за идею? Нам нужны люди для закладки листовок. [ССЫЛКА] (id: 1837),RU
KK_HIN_002252,EXTREMIST_RECRUITMENT,SRC_000002,Идея үшін күресуге дайынсың ба? Бізге үндеу таратуға адамдар керек. [ССЫЛКА] (id: 2252),KK
RU_HIN_001977,EXTREMIST_RECRUITMENT,SRC_000003,Готов бороться за идею? Нам нужны люди для закладки листовок. [ССЫЛКА] (id: 1977),RU
KK_HIN_002914,EXTREMIST_RECRUITMENT,SRC_000002,Идея үшін күресуге дайынсың ба? Бізге үндеу таратуға адамдар керек. [ССЫЛКА] (id: 2914),KK
RU_HIN_001751,EXTREMIST_RECRUITMENT,SRC_000001,Готов бороться за идею? Нам нужны люди для закладки листовок. [ССЫЛКА] (id: 1751),RU
KK_HIN_002290,EXTREMIST_RECRUITMENT,SRC_000002,Идея үшін күресуге дайынсың ба? Бізге үндеу таратуға адамдар керек. [ССЫЛКА] (id: 2290),KK
KK_HIN_002480,EXTREMIST_RECRUITMENT,SRC_000003,Идея үшін күресуге дайынсың ба? Бізге үндеу таратуға адамдар керек. [ССЫЛКА] (id: 2480),KK
KK_HIN_002994,EXTREMIST_RECRUITMENT,SRC_000005,Идея үшін күресуге дайынсың ба? Бізге үндеу таратуға адамдар керек. [ССЫЛКА] (id: 2994),KK
KK_HIN_002880,EXTREMIST_RECRUITMENT,SRC_000001,Идея үшін күресуге дайынсың ба? Бізге үндеу таратуға адамдар керек. [ССЫЛКА] (id: 2880),KK
KK_HIN_002741,EXTREMIST_RECRUITMENT,SRC_000005,Тікелей акциялар үшін батыл жігіттер іздейміз. Төлем криптомен. [АККАУНТ] жазыңыз. (id: 2741),KK
KK_HIN_002369,EXTREMIST_RECRUITMENT,SRC_000004,Тікелей акциялар үшін батыл жігіттер іздейміз. Төлем криптомен. [АККАУНТ] жазыңыз. (id: 2369),KK
KK_HIN_002744,EXTREMIST_RECRUITMENT,SRC_000004,Тікелей акциялар үшін батыл жігіттер іздейміз. Төлем криптомен. [АККАУНТ] жазыңыз. (id: 2744),KK
KK_HIN_002412,EXTREMIST_RECRUITMENT,SRC_000005,Тікелей акциялар үшін батыл жігіттер іздейміз. Төлем криптомен. [АККАУНТ] жазыңыз. (id: 2412),KK
KK_HIN_002426,EXTREMIST_RECRUITMENT,SRC_000001,Идея үшін күресуге дайынсың ба? Бізге үндеу таратуға адамдар керек. [ССЫЛКА] (id: 2426),KK
RU_HIN_002249,EXTREMIST_RECRUITMENT,SRC_000005,Ищем смелых парней для акций прямого действия. Оплата криптой. Писать [АККАУНТ]. (id: 2249),RU
RU_HIN_001746,EXTREMIST_RECRUITMENT,SRC_000003,Готов бороться за идею? Нам нужны люди для закладки листовок. [ССЫЛКА] (id: 1746),RU
KK_HIN_002392,EXTREMIST_RECRUITMENT,SRC_000001,Тікелей акциялар үшін батыл жігіттер іздейміз. Төлем криптомен. [АККАУНТ] жазыңыз. (id: 2392),KK
RU_HIN_001841,EXTREMIST_RECRUITMENT,SRC_000001,Ищем смелых парней для акций прямого действия. Оплата криптой. Писать [АККАУНТ]. (id: 1841),RU
KK_HIN_002508,EXTREMIST_RECRUITMENT,SRC_000004,Тікелей акциялар үшін батыл жігіттер іздейміз. Төлем криптомен. [АККАУНТ] жазыңыз. (id: 2508),KK
KK_HIN_002513,EXTREMIST_RECRUITMENT,SRC_000005,Идея үшін күресуге дайынсың ба? Бізге үндеу таратуға адамдар керек. [ССЫЛКА] (id: 2513),KK
RU_HIN_002102,EXTREMIST_RECRUITMENT,SRC_000005,Готов бороться за идею? Нам нужны люди для закладки листовок. [ССЫЛКА] (id: 2102),RU
RU_HIN_001724,EXTREMIST_RECRUITMENT,SRC_000001,Готов бороться за идею? Нам нужны люди для закладки листовок. [ССЫЛКА] (id: 1724),RU
RU_HIN_001876,EXTREMIST_RECRUITMENT,SRC_000002,Готов бороться за идею? Нам нужны люди для закладки листовок. [ССЫЛКА] (id: 1876),RU
KK_HIN_002589,EXTREMIST_RECRUITMENT,SRC_000004,Идея үшін күресуге дайынсың ба? Бізге үндеу таратуға адамдар керек. [ССЫЛКА] (id: 2589),KK
RU_HIN_001831,EXTREMIST_RECRUITMENT,SRC_000002,Готов бороться за идею? Нам нужны люди для закладки листовок. [ССЫЛКА] (id: 1831),RU
RU_HIN_001993,EXTREMIST_RECRUITMENT,SRC_000001,Ищем смелых парней для акций прямого действия. Оплата криптой. Писать [АККАУНТ]. (id: 1993),RU
RU_HIN_003117,VIOLENCE_GLORIFICATION,SRC_000002,"Так ему и надо, жестко раскатали толпой! Скинул полное видео тут [ССЫЛКА] (id: 3117)",RU
KK_HIN_004184,VIOLENCE_GLORIFICATION,SRC_000003,"Жарайсыңдар, жазасын берді! Өз орнын білсін. (id: 4184)",KK
RU_HIN_003355,VIOLENCE_GLORIFICATION,SRC_000001,"Так ему и надо, жестко раскатали толпой! Скинул полное видео тут [ССЫЛКА] (id: 3355)",RU
RU_HIN_003745,VIOLENCE_GLORIFICATION,SRC_000004,"Так ему и надо, жестко раскатали толпой! Скинул полное видео тут [ССЫЛКА] (id: 3745)",RU
RU_HIN_003663,VIOLENCE_GLORIFICATION,SRC_000005,"Так ему и надо, жестко раскатали толпой! Скинул полное видео тут [ССЫЛКА] (id: 3663)",RU
KK_HIN_004162,VIOLENCE_GLORIFICATION,SRC_000005,"Жарайсыңдар, жазасын берді! Өз орнын білсін. (id: 4162)",KK
RU_HIN_003711,VIOLENCE_GLORIFICATION,SRC_000005,"Так ему и надо, жестко раскатали толпой! Скинул полное видео тут [ССЫЛКА] (id: 3711)",RU
KK_HIN_004389,VIOLENCE_GLORIFICATION,SRC_000002,"Обалы жоқ, топ болып жақсылап сабады! Толық видео осында [ССЫЛКА] (id: 4389)",KK
RU_HIN_003068,VIOLENCE_GLORIFICATION,SRC_000001,"Так ему и надо, жестко раскатали толпой! Скинул полное видео тут [ССЫЛКА] (id: 3068)",RU
RU_HIN_003626,VIOLENCE_GLORIFICATION,SRC_000005,"Красавчики, наказали чушпана! Пусть знает свое место. (id: 3626)",RU
RU_HIN_003581,VIOLENCE_GLORIFICATION,SRC_000004,"Красавчики, наказали чушпана! Пусть знает свое место. (id: 3581)",RU
RU_HIN_003015,VIOLENCE_GLORIFICATION,SRC_000001,"Красавчики, наказали чушпана! Пусть знает свое место. (id: 3015)",RU
RU_HIN_003148,VIOLENCE_GLORIFICATION,SRC_000005,"Так ему и надо, жестко раскатали толпой! Скинул полное видео тут [ССЫЛКА] (id: 3148)",RU
RU_HIN_003310,VIOLENCE_GLORIFICATION,SRC_000004,"Красавчики, наказали чушпана! Пусть знает свое место. (id: 3310)",RU
RU_HIN_003175,VIOLENCE_GLORIFICATION,SRC_000004,"Так ему и надо, жестко раскатали толпой! Скинул полное видео тут [ССЫЛКА] (id: 3175)",RU
KK_HIN_003998,VIOLENCE_GLORIFICATION,SRC_000003,"Обалы жоқ, топ болып жақсылап сабады! Толық видео осында [ССЫЛКА] (id: 3998)",KK
KK_HIN_004258,VIOLENCE_GLORIFICATION,SRC_000004,"Обалы жоқ, топ болып жақсылап сабады! Толық видео осында [ССЫЛКА] (id: 4258)",KK
KK_HIN_004211,VIOLENCE_GLORIFICATION,SRC_000002,"Обалы жоқ, топ болып жақсылап сабады! Толық видео осында [ССЫЛКА] (id: 4211)",KK
KK_HIN_003882,VIOLENCE_GLORIFICATION,SRC_000004,"Жарайсыңдар, жазасын берді! Өз орнын білсін. (id: 3882)",KK
KK_HIN_004443,VIOLENCE_GLORIFICATION,SRC_000003,"Обалы жоқ, топ болып жақсылап сабады! Толық видео осында [ССЫЛКА] (id: 4443)",KK
KK_HIN_003794,VIOLENCE_GLORIFICATION,SRC_000002,"Жарайсыңдар, жазасын берді! Өз орнын білсін. (id: 3794)",KK
RU_HIN_003455,VIOLENCE_GLORIFICATION,SRC_000002,"Так ему и надо, жестко раскатали толпой! Скинул полное видео тут [ССЫЛКА] (id: 3455)",RU
RU_HIN_003385,VIOLENCE_GLORIFICATION,SRC_000004,"Так ему и надо, жестко раскатали толпой! Скинул полное видео тут [ССЫЛКА] (id: 3385)",RU
KK_HIN_004222,VIOLENCE_GLORIFICATION,SRC_000001,"Обалы жоқ, топ болып жақсылап сабады! Толық видео осында [ССЫЛКА] (id: 4222)",KK
RU_HIN_003456,VIOLENCE_GLORIFICATION,SRC_000003,"Красавчики, наказали чушпана! Пусть знает свое место. (id: 3456)",RU
KK_HIN_004202,VIOLENCE_GLORIFICATION,SRC_000003,"Обалы жоқ, топ болып жақсылап сабады! Толық видео осында [ССЫЛКА] (id: 4202)",KK
KK_HIN_003765,VIOLENCE_GLORIFICATION,SRC_000002,"Жарайсыңдар, жазасын берді! Өз орнын білсін. (id: 3765)",KK
KK_HIN_003896,VIOLENCE_GLORIFICATION,SRC_000003,"Жарайсыңдар, жазасын берді! Өз орнын білсін. (id: 3896)",KK
RU_HIN_003700,VIOLENCE_GLORIFICATION,SRC_000004,"Так ему и надо, жестко раскатали толпой! Скинул полное видео тут [ССЫЛКА] (id: 3700)",RU
RU_HIN_003543,VIOLENCE_GLORIFICATION,SRC_000003,"Красавчики, наказали чушпана! Пусть знает свое место. (id: 3543)",RU
KK_HIN_003871,VIOLENCE_GLORIFICATION,SRC_000003,"Обалы жоқ, топ болып жақсылап сабады! Толық видео осында [ССЫЛКА] (id: 3871)",KK
KK_HIN_004219,VIOLENCE_GLORIFICATION,SRC_000003,"Жарайсыңдар, жазасын берді! Өз орнын білсін. (id: 4219)",KK
KK_HIN_003889,VIOLENCE_GLORIFICATION,SRC_000004,"Жарайсыңдар, жазасын берді! Өз орнын білсін. (id: 3889)",KK
KK_HIN_003815,VIOLENCE_GLORIFICATION,SRC_000002,"Жарайсыңдар, жазасын берді! Өз орнын білсін. (id: 3815)",KK
KK_HIN_004427,VIOLENCE_GLORIFICATION,SRC_000005,"Жарайсыңдар, жазасын берді! Өз орнын білсін. (id: 4427)",KK
RU_HIN_003303,VIOLENCE_GLORIFICATION,SRC_000001,"Так ему и надо, жестко раскатали толпой! Скинул полное видео тут [ССЫЛКА] (id: 3303)",RU
KK_HIN_004238,VIOLENCE_GLORIFICATION,SRC_000004,"Жарайсыңдар, жазасын берді! Өз орнын білсін. (id: 4238)",KK
KK_HIN_004321,VIOLENCE_GLORIFICATION,SRC_000005,"Жарайсыңдар, жазасын берді! Өз орнын білсін. (id: 4321)",KK
RU_HIN_003621,VIOLENCE_GLORIFICATION,SRC_000005,"Так ему и надо, жестко раскатали толпой! Скинул полное видео тут [ССЫЛКА] (id: 3621)",RU
RU_HIN_003245,VIOLENCE_GLORIFICATION,SRC_000004,"Так ему и надо, жестко раскатали толпой! Скинул полное видео тут [ССЫЛКА] (id: 3245)",RU
KK_HIN_004189,VIOLENCE_GLORIFICATION,SRC_000004,"Жарайсыңдар, жазасын берді! Өз орнын білсін. (id: 4189)",KK
KK_HIN_004021,VIOLENCE_GLORIFICATION,SRC_000002,"Жарайсыңдар, жазасын берді! Өз орнын білсін. (id: 4021)",KK
RU_HIN_003732,VIOLENCE_GLORIFICATION,SRC_000005,"Красавчики, наказали чушпана! Пусть знает свое место. (id: 3732)",RU
RU_HIN_003420,VIOLENCE_GLORIFICATION,SRC_000004,"Красавчики, наказали чушпана! Пусть знает свое место. (id: 3420)",RU
RU_HIN_003431,VIOLENCE_GLORIFICATION,SRC_000004,"Красавчики, наказали чушпана! Пусть знает свое место. (id: 3431)",RU
RU_HIN_003219,VIOLENCE_GLORIFICATION,SRC_000003,"Так ему и надо, жестко раскатали толпой! Скинул полное видео тут [ССЫЛКА] (id: 3219)",RU
KK_HIN_004248,VIOLENCE_GLORIFICATION,SRC_000004,"Жарайсыңдар, жазасын берді! Өз орнын білсін. (id: 4248)",KK
RU_HIN_003084,VIOLENCE_GLORIFICATION,SRC_000003,"Так ему и надо, жестко раскатали толпой! Скинул полное видео тут [ССЫЛКА] (id: 3084)",RU
KK_HIN_004140,VIOLENCE_GLORIFICATION,SRC_000005,"Обалы жоқ, топ болып жақсылап сабады! Толық видео осында [ССЫЛКА] (id: 4140)",KK
KK_HIN_003944,VIOLENCE_GLORIFICATION,SRC_000002,"Жарайсыңдар, жазасын берді! Өз орнын білсін. (id: 3944)",KK
KK_HIN_003949,VIOLENCE_GLORIFICATION,SRC_000003,"Обалы жоқ, топ болып жақсылап сабады! Толық видео осында [ССЫЛКА] (id: 3949)",KK
RU_HIN_003600,VIOLENCE_GLORIFICATION,SRC_000004,"Красавчики, наказали чушпана! Пусть знает свое место. (id: 3600)",RU
RU_HIN_003133,VIOLENCE_GLORIFICATION,SRC_000001,"Так ему и надо, жестко раскатали толпой! Скинул полное видео тут [ССЫЛКА] (id: 3133)",RU
KK_HIN_004476,VIOLENCE_GLORIFICATION,SRC_000004,"Жарайсыңдар, жазасын берді! Өз орнын білсін. (id: 4476)",KK
RU_HIN_003118,VIOLENCE_GLORIFICATION,SRC_000002,"Так ему и надо, жестко раскатали толпой! Скинул полное видео тут [ССЫЛКА] (id: 3118)",RU
RU_HIN_003092,VIOLENCE_GLORIFICATION,SRC_000005,"Так ему и надо, жестко раскатали толпой! Скинул полное видео тут [ССЫЛКА] (id: 3092)",RU
RU_HIN_003207,VIOLENCE_GLORIFICATION,SRC_000004,"Красавчики, наказали чушпана! Пусть знает свое место. (id: 3207)",RU
RU_HIN_003744,VIOLENCE_GLORIFICATION,SRC_000001,"Так ему и надо, жестко раскатали толпой! Скинул полное видео тут [ССЫЛКА] (id: 3744)",RU
KK_HIN_003861,VIOLENCE_GLORIFICATION,SRC_000001,"Жарайсыңдар, жазасын берді! Өз орнын білсін. (id: 3861)",KK
RU_HIN_003630,VIOLENCE_GLORIFICATION,SRC_000005,"Так ему и надо, жестко раскатали толпой! Скинул полное видео тут [ССЫЛКА] (id: 3630)",RU
RU_HIN_003589,VIOLENCE_GLORIFICATION,SRC_000001,"Так ему и надо, жестко раскатали толпой! Скинул полное видео тут [ССЫЛКА] (id: 3589)",RU
RU_HIN_003574,VIOLENCE_GLORIFICATION,SRC_000001,"Так ему и надо, жестко раскатали толпой! Скинул полное видео тут [ССЫЛКА] (id: 3574)",RU
KK_HIN_003952,VIOLENCE_GLORIFICATION,SRC_000001,"Жарайсыңдар, жазасын берді! Өз орнын білсін. (id: 3952)",KK
KK_HIN_003875,VIOLENCE_GLORIFICATION,SRC_000001,"Обалы жоқ, топ болып жақсылап сабады! Толық видео осында [ССЫЛКА] (id: 3875)",KK
RU_HIN_003075,VIOLENCE_GLORIFICATION,SRC_000001,"Красавчики, наказали чушпана! Пусть знает свое место. (id: 3075)",RU
RU_HIN_003742,VIOLENCE_GLORIFICATION,SRC_000002,"Так ему и надо, жестко раскатали толпой! Скинул полное видео тут [ССЫЛКА] (id: 3742)",RU
KK_HIN_004445,VIOLENCE_GLORIFICATION,SRC_000005,"Обалы жоқ, топ болып жақсылап сабады! Толық видео осында [ССЫЛКА] (id: 4445)",KK
KK_HIN_003974,VIOLENCE_GLORIFICATION,SRC_000001,"Обалы жоқ, топ болып жақсылап сабады! Толық видео осында [ССЫЛКА] (id: 3974)",KK
KK_HIN_004260,VIOLENCE_GLORIFICATION,SRC_000003,"Обалы жоқ, топ болып жақсылап сабады! Толық видео осында [ССЫЛКА] (id: 4260)",KK
KK_HIN_004143,VIOLENCE_GLORIFICATION,SRC_000003,"Обалы жоқ, топ болып жақсылап сабады! Толық видео осында [ССЫЛКА] (id: 4143)",KK
RU_HIN_003349,VIOLENCE_GLORIFICATION,SRC_000002,"Красавчики, наказали чушпана! Пусть знает свое место. (id: 3349)",RU
RU_HIN_003169,VIOLENCE_GLORIFICATION,SRC_000005,"Красавчики, наказали чушпана! Пусть знает свое место. (id: 3169)",RU
KK_HIN_004038,VIOLENCE_GLORIFICATION,SRC_000002,"Обалы жоқ, топ болып жақсылап сабады! Толық видео осында [ССЫЛКА] (id: 4038)",KK
RU_HIN_003115,VIOLENCE_GLORIFICATION,SRC_000004,"Так ему и надо, жестко раскатали толпой! Скинул полное видео тут [ССЫЛКА] (id: 3115)",RU
KK_HIN_004126,VIOLENCE_GLORIFICATION,SRC_000004,"Обалы жоқ, топ болып жақсылап сабады! Толық видео осында [ССЫЛКА] (id: 4126)",KK
RU_HIN_003198,VIOLENCE_GLORIFICATION,SRC_000002,"Так ему и надо, жестко раскатали толпой! Скинул полное видео тут [ССЫЛКА] (id: 3198)",RU
KK_HIN_004262,VIOLENCE_GLORIFICATION,SRC_000004,"Обалы жоқ, топ болып жақсылап сабады! Толық видео осында [ССЫЛКА] (id: 4262)",KK
KK_HIN_003905,VIOLENCE_GLORIFICATION,SRC_000005,"Обалы жоқ, топ болып жақсылап сабады! Толық видео осында [ССЫЛКА] (id: 3905)",KK
RU_HIN_003158,VIOLENCE_GLORIFICATION,SRC_000005,"Красавчики, наказали чушпана! Пусть знает свое место. (id: 3158)",RU
RU_HIN_003378,VIOLENCE_GLORIFICATION,SRC_000001,"Так ему и надо, жестко раскатали толпой! Скинул полное видео тут [ССЫЛКА] (id: 3378)",RU
KK_HIN_003951,VIOLENCE_GLORIFICATION,SRC_000003,"Жарайсыңдар, жазасын берді! Өз орнын білсін. (id: 3951)",KK
KK_HIN_003854,VIOLENCE_GLORIFICATION,SRC_000005,"Жарайсыңдар, жазасын берді! Өз орнын білсін. (id: 3854)",KK
RU_HIN_003586,VIOLENCE_GLORIFICATION,SRC_000003,"Красавчики, наказали чушпана! Пусть знает свое место. (id: 3586)",RU
RU_HIN_003358,VIOLENCE_GLORIFICATION,SRC_000004,"Красавчики, наказали чушпана! Пусть знает свое место. (id: 3358)",RU
KK_HIN_003781,VIOLENCE_GLORIFICATION,SRC_000004,"Жарайсыңдар, жазасын берді! Өз орнын білсін. (id: 3781)",KK
KK_HIN_003942,VIOLENCE_GLORIFICATION,SRC_000001,"Жарайсыңдар, жазасын берді! Өз орнын білсін. (id: 3942)",KK
KK_HIN_004235,VIOLENCE_GLORIFICATION,SRC_000004,"Обалы жоқ, топ болып жақсылап сабады! Толық видео осында [ССЫЛКА] (id: 4235)",KK
KK_HIN_004091,VIOLENCE_GLORIFICATION,SRC_000004,"Обалы жоқ, топ болып жақсылап сабады! Толық видео осында [ССЫЛКА] (id: 4091)",KK
RU_HIN_003083,VIOLENCE_GLORIFICATION,SRC_000001,"Красавчики, наказали чушпана! Пусть знает свое место. (id: 3083)",RU
RU_HIN_003236,VIOLENCE_GLORIFICATION,SRC_000002,"Так ему и надо, жестко раскатали толпой! Скинул полное видео тут [ССЫЛКА] (id: 3236)",RU
KK_HIN_004188,VIOLENCE_GLORIFICATION,SRC_000003,"Жарайсыңдар, жазасын берді! Өз орнын білсін. (id: 4188)",KK
RU_HIN_003072,VIOLENCE_GLORIFICATION,SRC_000002,"Так ему и надо, жестко раскатали толпой! Скинул полное видео тут [ССЫЛКА] (id: 3072)",RU
KK_HIN_004088,VIOLENCE_GLORIFICATION,SRC_000001,"Жарайсыңдар, жазасын берді! Өз орнын білсін. (id: 4088)",KK
RU_HIN_003027,VIOLENCE_GLORIFICATION,SRC_000001,"Красавчики, наказали чушпана! Пусть знает свое место. (id: 3027)",RU
KK_HIN_003755,VIOLENCE_GLORIFICATION,SRC_000004,"Обалы жоқ, топ болып жақсылап сабады! Толық видео осында [ССЫЛКА] (id: 3755)",KK
RU_HIN_003050,VIOLENCE_GLORIFICATION,SRC_000004,"Так ему и надо, жестко раскатали толпой! Скинул полное видео тут [ССЫЛКА] (id: 3050)",RU
KK_HIN_004294,VIOLENCE_GLORIFICATION,SRC_000004,"Обалы жоқ, топ болып жақсылап сабады! Толық видео осында [ССЫЛКА] (id: 4294)",KK
RU_HIN_003182,VIOLENCE_GLORIFICATION,SRC_000004,"Так ему и надо, жестко раскатали толпой! Скинул полное видео тут [ССЫЛКА] (id: 3182)",RU
KK_HIN_004335,VIOLENCE_GLORIFICATION,SRC_000002,"Обалы жоқ, топ болып жақсылап сабады! Толық видео осында [ССЫЛКА] (id: 4335)",KK
RU_HIN_003677,VIOLENCE_GLORIFICATION,SRC_000005,"Так ему и надо, жестко раскатали толпой! Скинул полное видео тут [ССЫЛКА] (id: 3677)",RU
RU_HIN_005247,DANGEROUS_CHALLENGE,SRC_000001,Новый тренд! Задержи дыхание до потери сознания и сними на видео. [АККАУНТ] (id: 5247),RU
RU_HIN_004889,DANGEROUS_CHALLENGE,SRC_000004,Слабо перебежать трассу перед фурой? Скидывай видос. (id: 4889),RU
RU_HIN_005106,DANGEROUS_CHALLENGE,SRC_000001,Слабо перебежать трассу перед фурой? Скидывай видос. (id: 5106),RU
RU_HIN_005222,DANGEROUS_CHALLENGE,SRC_000002,Слабо перебежать трассу перед фурой? Скидывай видос. (id: 5222),RU
RU_HIN_004747,DANGEROUS_CHALLENGE,SRC_000005,Новый тренд! Задержи дыхание до потери сознания и сними на видео. [АККАУНТ] (id: 4747),RU
KK_HIN_005568,DANGEROUS_CHALLENGE,SRC_000005,"Жаңа тренд! Есіңнен танғанша деміңді ұстап, видеоға түсір. [АККАУНТ] (id: 5568)",KK
KK_HIN_005639,DANGEROUS_CHALLENGE,SRC_000004,"Жаңа тренд! Есіңнен танғанша деміңді ұстап, видеоға түсір. [АККАУНТ] (id: 5639)",KK
KK_HIN_005858,DANGEROUS_CHALLENGE,SRC_000001,"Жаңа тренд! Есіңнен танғанша деміңді ұстап, видеоға түсір. [АККАУНТ] (id: 5858)",KK
KK_HIN_005696,DANGEROUS_CHALLENGE,SRC_000002,Жүк көлігінің алдынан жүгіріп өтуге қорқасың ба? Видеоны жібер. (id: 5696),KK
KK_HIN_005370,DANGEROUS_CHALLENGE,SRC_000005,Жүк көлігінің алдынан жүгіріп өтуге қорқасың ба? Видеоны жібер. (id: 5370),KK
RU_HIN_004937,DANGEROUS_CHALLENGE,SRC_000005,Новый тренд! Задержи дыхание до потери сознания и сними на видео. [АККАУНТ] (id: 4937),RU
RU_HIN_004861,DANGEROUS_CHALLENGE,SRC_000001,Новый тренд! Задержи дыхание до потери сознания и сними на видео. [АККАУНТ] (id: 4861),RU
KK_HIN_005375,DANGEROUS_CHALLENGE,SRC_000005,Жүк көлігінің алдынан жүгіріп өтуге қорқасың ба? Видеоны жібер. (id: 5375),KK
KK_HIN_005893,DANGEROUS_CHALLENGE,SRC_000001,"Жаңа тренд! Есіңнен танғанша деміңді ұстап, видеоға түсір. [АККАУНТ] (id: 5893)",KK
KK_HIN_005368,DANGEROUS_CHALLENGE,SRC_000005,Жүк көлігінің алдынан жүгіріп өтуге қорқасың ба? Видеоны жібер. (id: 5368),KK
KK_HIN_005353,DANGEROUS_CHALLENGE,SRC_000002,Жүк көлігінің алдынан жүгіріп өтуге қорқасың ба? Видеоны жібер. (id: 5353),KK
RU_HIN_004947,DANGEROUS_CHALLENGE,SRC_000002,Новый тренд! Задержи дыхание до потери сознания и сними на видео. [АККАУНТ] (id: 4947),RU
RU_HIN_004727,DANGEROUS_CHALLENGE,SRC_000005,Новый тренд! Задержи дыхание до потери сознания и сними на видео. [АККАУНТ] (id: 4727),RU
RU_HIN_004780,DANGEROUS_CHALLENGE,SRC_000005,Слабо перебежать трассу перед фурой? Скидывай видос. (id: 4780),RU
RU_HIN_004838,DANGEROUS_CHALLENGE,SRC_000001,Новый тренд! Задержи дыхание до потери сознания и сними на видео. [АККАУНТ] (id: 4838),RU
KK_HIN_005573,DANGEROUS_CHALLENGE,SRC_000001,"Жаңа тренд! Есіңнен танғанша деміңді ұстап, видеоға түсір. [АККАУНТ] (id: 5573)",KK
KK_HIN_005367,DANGEROUS_CHALLENGE,SRC_000005,"Жаңа тренд! Есіңнен танғанша деміңді ұстап, видеоға түсір. [АККАУНТ] (id: 5367)",KK
RU_HIN_004791,DANGEROUS_CHALLENGE,SRC_000005,Слабо перебежать трассу перед фурой? Скидывай видос. (id: 4791),RU
KK_HIN_005415,DANGEROUS_CHALLENGE,SRC_000004,Жүк көлігінің алдынан жүгіріп өтуге қорқасың ба? Видеоны жібер. (id: 5415),KK
KK_HIN_005631,DANGEROUS_CHALLENGE,SRC_000001,"Жаңа тренд! Есіңнен танғанша деміңді ұстап, видеоға түсір. [АККАУНТ] (id: 5631)",KK
KK_HIN_005391,DANGEROUS_CHALLENGE,SRC_000004,"Жаңа тренд! Есіңнен танғанша деміңді ұстап, видеоға түсір. [АККАУНТ] (id: 5391)",KK
RU_HIN_004969,DANGEROUS_CHALLENGE,SRC_000003,Новый тренд! Задержи дыхание до потери сознания и сними на видео. [АККАУНТ] (id: 4969),RU
KK_HIN_005390,DANGEROUS_CHALLENGE,SRC_000002,Жүк көлігінің алдынан жүгіріп өтуге қорқасың ба? Видеоны жібер. (id: 5390),KK
RU_HIN_005133,DANGEROUS_CHALLENGE,SRC_000005,Новый тренд! Задержи дыхание до потери сознания и сними на видео. [АККАУНТ] (id: 5133),RU
KK_HIN_005732,DANGEROUS_CHALLENGE,SRC_000001,Жүк көлігінің алдынан жүгіріп өтуге қорқасың ба? Видеоны жібер. (id: 5732),KK
RU_HIN_004577,DANGEROUS_CHALLENGE,SRC_000002,Новый тренд! Задержи дыхание до потери сознания и сними на видео. [АККАУНТ] (id: 4577),RU
