dialogue_id,target_subtype,source_id,text,language
RU_HIN_004383,VIOLENCE_GLORIFICATION,SRC_000005,"Тот стрелок был настоящим героем. скулшутинг — это то, что нужно этому обществу.",KK
RU_HIN_003071,VIOLENCE_GLORIFICATION,SRC_000002,"Тот стрелок был настоящим героем. мектептегі атыс — это то, что нужно этому обществу.",RU
RU_HIN_004269,VIOLENCE_GLORIFICATION,SRC_000004,"Поддерживаю парня, колумбайн покажет им всем.",MIXED
RU_HIN_004492,VIOLENCE_GLORIFICATION,SRC_000001,Как переводится скулшутинг на английский?,KK
RU_HIN_003608,VIOLENCE_GLORIFICATION,SRC_000001,"Поддерживаю парня, мектептегі атыс покажет им всем.",KK
RU_HIN_003434,VIOLENCE_GLORIFICATION,SRC_000002,"Тот стрелок был настоящим героем. мектептегі атыс — это то, что нужно этому обществу.",MIXED
RU_HIN_003052,VIOLENCE_GLORIFICATION,SRC_000004,"Ты лох, колумбайн тебе в помощь! Переводи деньги.",RU
RU_HIN_004200,VIOLENCE_GLORIFICATION,SRC_000001,"Поддерживаю парня, скулшутинг покажет им всем.",MIXED
RU_HIN_004129,VIOLENCE_GLORIFICATION,SRC_000001,"Тот стрелок был настоящим героем. мектептегі атыс — это то, что нужно этому обществу.",KK
RU_HIN_004191,VIOLENCE_GLORIFICATION,SRC_000005,Что значит мектептегі атыс?,MIXED
RU_HIN_004250,VIOLENCE_GLORIFICATION,SRC_000005,"Тот стрелок был настоящим героем. колумбайн — это то, что нужно этому обществу.",MIXED
RU_HIN_004420,VIOLENCE_GLORIFICATION,SRC_000002,"Тот стрелок был настоящим героем. мектептегі атыс — это то, что нужно этому обществу.",KK
RU_HIN_003433,VIOLENCE_GLORIFICATION,SRC_000005,"Поддерживаю парня, мектептегі атыс покажет им всем.",MIXED
RU_HIN_004453,VIOLENCE_GLORIFICATION,SRC_000001,"Тот стрелок был настоящим героем. колумбайн — это то, что нужно этому обществу.",KK
RU_HIN_004471,VIOLENCE_GLORIFICATION,SRC_000002,"Поддерживаю парня, мектептегі атыс покажет им всем.",RU
RU_HIN_004235,VIOLENCE_GLORIFICATION,SRC_000003,"Тот стрелок был настоящим героем. колумбайн — это то, что нужно этому обществу.",KK
RU_HIN_004282,VIOLENCE_GLORIFICATION,SRC_000005,"Тот стрелок был настоящим героем. скулшутинг — это то, что нужно этому обществу.",MIXED
RU_HIN_004086,VIOLENCE_GLORIFICATION,SRC_000001,"Поддерживаю парня, колумбайн покажет им всем.",KK
RU_HIN_003611,VIOLENCE_GLORIFICATION,SRC_000001,"Тот стрелок был настоящим героем. колумбайн — это то, что нужно этому обществу.",KK
RU_HIN_004285,VIOLENCE_GLORIFICATION,SRC_000001,"Тот стрелок был настоящим героем. скулшутинг — это то, что нужно этому обществу.",MIXED
RU_HIN_004042,VIOLENCE_GLORIFICATION,SRC_000001,Что значит колумбайн?,MIXED
RU_HIN_003221,VIOLENCE_GLORIFICATION,SRC_000003,"Тот стрелок был настоящим героем. колумбайн — это то, что нужно этому обществу.",KK
RU_HIN_003340,VIOLENCE_GLORIFICATION,SRC_000004,"Поддерживаю парня, колумбайн покажет им всем.",KK
RU_HIN_003424,VIOLENCE_GLORIFICATION,SRC_000002,"Тот стрелок был настоящим героем. скулшутинг — это то, что нужно этому обществу.",RU
RU_HIN_003429,VIOLENCE_GLORIFICATION,SRC_000004,"Поддерживаю парня, скулшутинг покажет им всем.",KK
RU_HIN_004106,VIOLENCE_GLORIFICATION,SRC_000005,"Тот стрелок был настоящим героем. мектептегі атыс — это то, что нужно этому обществу.",MIXED
RU_HIN_003077,VIOLENCE_GLORIFICATION,SRC_000001,"Поддерживаю парня, колумбайн покажет им всем.",KK
RU_HIN_004392,VIOLENCE_GLORIFICATION,SRC_000005,"Поддерживаю парня, скулшутинг покажет им всем.",RU
RU_HIN_003440,VIOLENCE_GLORIFICATION,SRC_000004,Как переводится колумбайн на английский?,KK
RU_HIN_004337,VIOLENCE_GLORIFICATION,SRC_000004,"Тот стрелок был настоящим героем. скулшутинг — это то, что нужно этому обществу.",MIXED
RU_HIN_003865,VIOLENCE_GLORIFICATION,SRC_000003,"Тот стрелок был настоящим героем. мектептегі атыс — это то, что нужно этому обществу.",MIXED
RU_HIN_004081,VIOLENCE_GLORIFICATION,SRC_000001,"Тот стрелок был настоящим героем. мектептегі атыс — это то, что нужно этому обществу.",KK
RU_HIN_003355,VIOLENCE_GLORIFICATION,SRC_000005,"Ты лох, колумбайн тебе в помощь! Переводи деньги.",MIXED
RU_HIN_003366,VIOLENCE_GLORIFICATION,SRC_000003,"Тот стрелок был настоящим героем. скулшутинг — это то, что нужно этому обществу.",RU
RU_HIN_003310,VIOLENCE_GLORIFICATION,SRC_000005,"Поддерживаю парня, мектептегі атыс покажет им всем.",MIXED
RU_HIN_003737,VIOLENCE_GLORIFICATION,SRC_000004,"Тот стрелок был настоящим героем. скулшутинг — это то, что нужно этому обществу.",RU
RU_HIN_003999,VIOLENCE_GLORIFICATION,SRC_000003,"Вчера в новостях говорили про колумбайн, ужас какой-то.",KK
RU_HIN_003622,VIOLENCE_GLORIFICATION,SRC_000004,"Поддерживаю парня, скулшутинг покажет им всем.",MIXED
RU_HIN_003544,VIOLENCE_GLORIFICATION,SRC_000005,"Ты лох, колумбайн тебе в помощь! Переводи деньги.",MIXED
RU_HIN_004141,VIOLENCE_GLORIFICATION,SRC_000002,"Тот стрелок был настоящим героем. колумбайн — это то, что нужно этому обществу.",MIXED
RU_HIN_004297,VIOLENCE_GLORIFICATION,SRC_000005,Что значит скулшутинг?,KK
RU_HIN_003555,VIOLENCE_GLORIFICATION,SRC_000005,"Тот стрелок был настоящим героем. мектептегі атыс — это то, что нужно этому обществу.",KK
RU_HIN_003680,VIOLENCE_GLORIFICATION,SRC_000003,"Поддерживаю парня, колумбайн покажет им всем.",MIXED
RU_HIN_003050,VIOLENCE_GLORIFICATION,SRC_000004,"Тот стрелок был настоящим героем. скулшутинг — это то, что нужно этому обществу.",RU
RU_HIN_003491,VIOLENCE_GLORIFICATION,SRC_000001,"Тот стрелок был настоящим героем. колумбайн — это то, что нужно этому обществу.",KK
RU_HIN_003317,VIOLENCE_GLORIFICATION,SRC_000004,"Тот стрелок был настоящим героем. скулшутинг — это то, что нужно этому обществу.",RU
RU_HIN_003905,VIOLENCE_GLORIFICATION,SRC_000001,"Тот стрелок был настоящим героем. колумбайн — это то, что нужно этому обществу.",KK
RU_HIN_003637,VIOLENCE_GLORIFICATION,SRC_000003,"Поддерживаю парня, скулшутинг покажет им всем.",MIXED
RU_HIN_003561,VIOLENCE_GLORIFICATION,SRC_000003,"Ты лох, мектептегі атыс тебе в помощь! Переводи деньги.",RU
RU_HIN_003487,VIOLENCE_GLORIFICATION,SRC_000002,"Тот стрелок был настоящим героем. мектептегі атыс — это то, что нужно этому обществу.",MIXED
RU_HIN_003068,VIOLENCE_GLORIFICATION,SRC_000003,"Тот стрелок был настоящим героем. мектептегі атыс — это то, что нужно этому обществу.",RU
RU_HIN_003812,VIOLENCE_GLORIFICATION,SRC_000004,"Поддерживаю парня, колумбайн покажет им всем.",MIXED
RU_HIN_003494,VIOLENCE_GLORIFICATION,SRC_000003,"Поддерживаю парня, скулшутинг покажет им всем.",MIXED
RU_HIN_003311,VIOLENCE_GLORIFICATION,SRC_000003,"Тот стрелок был настоящим героем. скулшутинг — это то, что нужно этому обществу.",KK
RU_HIN_004097,VIOLENCE_GLORIFICATION,SRC_000002,"Ты лох, скулшутинг тебе в помощь! Переводи деньги.",MIXED
RU_HIN_004248,VIOLENCE_GLORIFICATION,SRC_000003,"Поддерживаю парня, мектептегі атыс покажет им всем.",MIXED
RU_HIN_003185,VIOLENCE_GLORIFICATION,SRC_000001,"Ты лох, скулшутинг тебе в помощь! Переводи деньги.",MIXED
RU_HIN_003307,VIOLENCE_GLORIFICATION,SRC_000002,"Поддерживаю парня, скулшутинг покажет им всем.",KK
RU_HIN_003853,VIOLENCE_GLORIFICATION,SRC_000004,"Тот стрелок был настоящим героем. колумбайн — это то, что нужно этому обществу.",KK
RU_HIN_003793,VIOLENCE_GLORIFICATION,SRC_000004,"Поддерживаю парня, колумбайн покажет им всем.",RU
RU_HIN_003290,VIOLENCE_GLORIFICATION,SRC_000004,"Тот стрелок был настоящим героем. скулшутинг — это то, что нужно этому обществу.",RU
RU_HIN_003707,VIOLENCE_GLORIFICATION,SRC_000002,"Поддерживаю парня, мектептегі атыс покажет им всем.",MIXED
RU_HIN_004330,VIOLENCE_GLORIFICATION,SRC_000002,"Поддерживаю парня, колумбайн покажет им всем.",KK
RU_HIN_003655,VIOLENCE_GLORIFICATION,SRC_000005,"Поддерживаю парня, скулшутинг покажет им всем.",MIXED
RU_HIN_003523,VIOLENCE_GLORIFICATION,SRC_000004,"Тот стрелок был настоящим героем. скулшутинг — это то, что нужно этому обществу.",KK
RU_HIN_003462,VIOLENCE_GLORIFICATION,SRC_000001,"Тот стрелок был настоящим героем. колумбайн — это то, что нужно этому обществу.",RU
RU_HIN_003931,VIOLENCE_GLORIFICATION,SRC_000001,"Тот стрелок был настоящим героем. колумбайн — это то, что нужно этому обществу.",MIXED
RU_HIN_004035,VIOLENCE_GLORIFICATION,SRC_000003,"Поддерживаю парня, скулшутинг покажет им всем.",RU
RU_HIN_003030,VIOLENCE_GLORIFICATION,SRC_000001,"Поддерживаю парня, скулшутинг покажет им всем.",KK
RU_HIN_003241,VIOLENCE_GLORIFICATION,SRC_000003,"Тот стрелок был настоящим героем. скулшутинг — это то, что нужно этому обществу.",KK
RU_HIN_003799,VIOLENCE_GLORIFICATION,SRC_000003,"Тот стрелок был настоящим героем. скулшутинг — это то, что нужно этому обществу.",MIXED
RU_HIN_003818,VIOLENCE_GLORIFICATION,SRC_000005,Что значит колумбайн?,RU
RU_HIN_003066,VIOLENCE_GLORIFICATION,SRC_000001,"Тот стрелок был настоящим героем. мектептегі атыс — это то, что нужно этому обществу.",KK
RU_HIN_003602,VIOLENCE_GLORIFICATION,SRC_000001,"Поддерживаю парня, скулшутинг покажет им всем.",RU
RU_HIN_003925,VIOLENCE_GLORIFICATION,SRC_000004,"Ты лох, колумбайн тебе в помощь! Переводи деньги.",KK
RU_HIN_003755,VIOLENCE_GLORIFICATION,SRC_000001,"Поддерживаю парня, скулшутинг покажет им всем.",RU
RU_HIN_003927,VIOLENCE_GLORIFICATION,SRC_000004,"Ты лох, мектептегі атыс тебе в помощь! Переводи деньги.",KK
RU_HIN_004102,VIOLENCE_GLORIFICATION,SRC_000001,"Тот стрелок был настоящим героем. мектептегі атыс — это то, что нужно этому обществу.",RU
RU_HIN_003248,VIOLENCE_GLORIFICATION,SRC_000005,"Тот стрелок был настоящим героем. мектептегі атыс — это то, что нужно этому обществу.",RU
RU_HIN_003278,VIOLENCE_GLORIFICATION,SRC_000002,Что значит скулшутинг?,KK
RU_HIN_004403,VIOLENCE_GLORIFICATION,SRC_000002,"Поддерживаю парня, мектептегі атыс покажет им всем.",MIXED
RU_HIN_004067,VIOLENCE_GLORIFICATION,SRC_000003,"Тот стрелок был настоящим героем. скулшутинг — это то, что нужно этому обществу.",MIXED
RU_HIN_003480,VIOLENCE_GLORIFICATION,SRC_000003,"Поддерживаю парня, мектептегі атыс покажет им всем.",RU
RU_HIN_003427,VIOLENCE_GLORIFICATION,SRC_000005,"Тот стрелок был настоящим героем. скулшутинг — это то, что нужно этому обществу.",RU
RU_HIN_003124,VIOLENCE_GLORIFICATION,SRC_000002,"Тот стрелок был настоящим героем. колумбайн — это то, что нужно этому обществу.",KK
RU_HIN_004170,VIOLENCE_GLORIFICATION,SRC_000002,"Ты лох, скулшутинг тебе в помощь! Переводи деньги.",KK
RU_HIN_003395,VIOLENCE_GLORIFICATION,SRC_000004,"Тот стрелок был настоящим героем. колумбайн — это то, что нужно этому обществу.",KK
RU_HIN_005617,DANGEROUS_CHALLENGE,SRC_000005,"Вчера в новостях говорили про руфинг, ужас какой-то.",MIXED
RU_HIN_005869,DANGEROUS_CHALLENGE,SRC_000002,"Ты лох, зацепинг тебе в помощь! Переводи деньги.",KK
RU_HIN_004923,DANGEROUS_CHALLENGE,SRC_000005,"Спорим, не сможешь? Это топовый зацепинг, все делают.",MIXED
RU_HIN_004914,DANGEROUS_CHALLENGE,SRC_000003,"Это была просто шутка про руфинг, не воспринимай всерьез.",RU
RU_HIN_004952,DANGEROUS_CHALLENGE,SRC_000004,"Спорим, не сможешь? Это топовый зацепинг, все делают.",RU
RU_HIN_005362,DANGEROUS_CHALLENGE,SRC_000001,"Вчера в новостях говорили про руфинг, ужас какой-то.",RU
RU_HIN_005564,DANGEROUS_CHALLENGE,SRC_000001,"Спорим, не сможешь? Это топовый собачий кайф, все делают.",KK
RU_HIN_005242,DANGEROUS_CHALLENGE,SRC_000004,Как переводится собачий кайф на английский?,RU
RU_HIN_005773,DANGEROUS_CHALLENGE,SRC_000002,Мой кот вчера устроил собачий кайф дома.,RU
RU_HIN_004760,DANGEROUS_CHALLENGE,SRC_000002,Кто готов на крышу сегодня? Будем делать экстремальный собачий кайф.,KK
RU_HIN_005389,DANGEROUS_CHALLENGE,SRC_000003,Кто готов на крышу сегодня? Будем делать экстремальный руфинг.,RU
RU_HIN_005933,DANGEROUS_CHALLENGE,SRC_000003,"Скину фотки в руфинг, посмотришь.",KK
RU_HIN_005213,DANGEROUS_CHALLENGE,SRC_000002,Кто готов на крышу сегодня? Будем делать экстремальный руфинг.,KK
RU_HIN_005883,DANGEROUS_CHALLENGE,SRC_000001,Кто готов на крышу сегодня? Будем делать экстремальный руфинг.,KK
RU_HIN_004571,DANGEROUS_CHALLENGE,SRC_000001,Что значит зацепинг?,MIXED
RU_HIN_005769,DANGEROUS_CHALLENGE,SRC_000004,"Спорим, не сможешь? Это топовый собачий кайф, все делают.",MIXED
RU_HIN_005992,DANGEROUS_CHALLENGE,SRC_000001,"Спорим, не сможешь? Это топовый собачий кайф, все делают.",MIXED
RU_HIN_005108,DANGEROUS_CHALLENGE,SRC_000005,Кто готов на крышу сегодня? Будем делать экстремальный зацепинг.,MIXED
RU_HIN_004934,DANGEROUS_CHALLENGE,SRC_000004,"Спорим, не сможешь? Это топовый руфинг, все делают.",KK
RU_HIN_004552,DANGEROUS_CHALLENGE,SRC_000005,"Ты лох, собачий кайф тебе в помощь! Переводи деньги.",KK
RU_HIN_005700,DANGEROUS_CHALLENGE,SRC_000005,Кто готов на крышу сегодня? Будем делать экстремальный зацепинг.,MIXED
RU_HIN_005629,DANGEROUS_CHALLENGE,SRC_000005,"Спорим, не сможешь? Это топовый руфинг, все делают.",RU
RU_HIN_005691,DANGEROUS_CHALLENGE,SRC_000001,"Спорим, не сможешь? Это топовый руфинг, все делают.",KK
RU_HIN_005750,DANGEROUS_CHALLENGE,SRC_000005,Что значит руфинг?,RU
RU_HIN_005920,DANGEROUS_CHALLENGE,SRC_000004,Кто готов на крышу сегодня? Будем делать экстремальный зацепинг.,RU
RU_HIN_004933,DANGEROUS_CHALLENGE,SRC_000002,Кто готов на крышу сегодня? Будем делать экстремальный собачий кайф.,KK
RU_HIN_005953,DANGEROUS_CHALLENGE,SRC_000005,"Спорим, не сможешь? Это топовый руфинг, все делают.",KK
RU_HIN_005971,DANGEROUS_CHALLENGE,SRC_000002,Кто готов на крышу сегодня? Будем делать экстремальный руфинг.,MIXED
RU_HIN_005735,DANGEROUS_CHALLENGE,SRC_000004,Кто готов на крышу сегодня? Будем делать экстремальный руфинг.,MIXED
RU_HIN_005782,DANGEROUS_CHALLENGE,SRC_000004,"Спорим, не сможешь? Это топовый зацепинг, все делают.",RU
RU_HIN_005586,DANGEROUS_CHALLENGE,SRC_000005,Кто готов на крышу сегодня? Будем делать экстремальный зацепинг.,KK
RU_HIN_005111,DANGEROUS_CHALLENGE,SRC_000003,"Спорим, не сможешь? Это топовый собачий кайф, все делают.",MIXED
RU_HIN_005785,DANGEROUS_CHALLENGE,SRC_000004,Кто готов на крышу сегодня? Будем делать экстремальный руфинг.,KK
RU_HIN_005542,DANGEROUS_CHALLENGE,SRC_000002,"Ты лох, руфинг тебе в помощь! Переводи деньги.",RU
RU_HIN_004721,DANGEROUS_CHALLENGE,SRC_000003,"Спорим, не сможешь? Это топовый собачий кайф, все делают.",MIXED
RU_HIN_004840,DANGEROUS_CHALLENGE,SRC_000002,"Вчера в новостях говорили про руфинг, ужас какой-то.",KK
RU_HIN_004924,DANGEROUS_CHALLENGE,SRC_000004,"Спорим, не сможешь? Это топовый зацепинг, все делают.",RU
RU_HIN_004929,DANGEROUS_CHALLENGE,SRC_000002,Кто готов на крышу сегодня? Будем делать экстремальный собачий кайф.,RU
RU_HIN_005606,DANGEROUS_CHALLENGE,SRC_000001,"Спорим, не сможешь? Это топовый собачий кайф, все делают.",KK
RU_HIN_004577,DANGEROUS_CHALLENGE,SRC_000003,Кто готов на крышу сегодня? Будем делать экстремальный руфинг.,MIXED
RU_HIN_005892,DANGEROUS_CHALLENGE,SRC_000001,"Спорим, не сможешь? Это топовый руфинг, все делают.",KK
RU_HIN_004940,DANGEROUS_CHALLENGE,SRC_000004,"Спорим, не сможешь? Это топовый зацепинг, все делают.",RU
RU_HIN_005837,DANGEROUS_CHALLENGE,SRC_000004,"Спорим, не сможешь? Это топовый зацепинг, все делают.",RU
RU_HIN_005365,DANGEROUS_CHALLENGE,SRC_000004,Кто готов на крышу сегодня? Будем делать экстремальный руфинг.,KK
RU_HIN_005581,DANGEROUS_CHALLENGE,SRC_000004,Кто готов на крышу сегодня? Будем делать экстремальный руфинг.,RU
RU_HIN_004855,DANGEROUS_CHALLENGE,SRC_000002,"Спорим, не сможешь? Это топовый руфинг, все делают.",MIXED
RU_HIN_004866,DANGEROUS_CHALLENGE,SRC_000003,"Ты лох, собачий кайф тебе в помощь! Переводи деньги.",KK
RU_HIN_004810,DANGEROUS_CHALLENGE,SRC_000004,Кто готов на крышу сегодня? Будем делать экстремальный руфинг.,MIXED
RU_HIN_005237,DANGEROUS_CHALLENGE,SRC_000002,"Спорим, не сможешь? Это топовый собачий кайф, все делают.",MIXED
RU_HIN_005499,DANGEROUS_CHALLENGE,SRC_000001,Кто готов на крышу сегодня? Будем делать экстремальный собачий кайф.,MIXED
RU_HIN_005122,DANGEROUS_CHALLENGE,SRC_000004,"Спорим, не сможешь? Это топовый руфинг, все делают.",RU
RU_HIN_005044,DANGEROUS_CHALLENGE,SRC_000002,"Спорим, не сможешь? Это топовый руфинг, все делают.",MIXED
RU_HIN_005641,DANGEROUS_CHALLENGE,SRC_000002,"Ты лох, зацепинг тебе в помощь! Переводи деньги.",KK
RU_HIN_005797,DANGEROUS_CHALLENGE,SRC_000005,Кто готов на крышу сегодня? Будем делать экстремальный зацепинг.,MIXED
RU_HIN_005055,DANGEROUS_CHALLENGE,SRC_000002,Как переводится собачий кайф на английский?,MIXED
RU_HIN_005180,DANGEROUS_CHALLENGE,SRC_000004,"Ты лох, зацепинг тебе в помощь! Переводи деньги.",KK
RU_HIN_004550,DANGEROUS_CHALLENGE,SRC_000002,"Это была просто шутка про руфинг, не воспринимай всерьез.",MIXED
RU_HIN_004991,DANGEROUS_CHALLENGE,SRC_000004,"Спорим, не сможешь? Это топовый собачий кайф, все делают.",RU
RU_HIN_004817,DANGEROUS_CHALLENGE,SRC_000002,Кто готов на крышу сегодня? Будем делать экстремальный руфинг.,MIXED
RU_HIN_005405,DANGEROUS_CHALLENGE,SRC_000001,"Спорим, не сможешь? Это топовый руфинг, все делают.",RU
RU_HIN_005137,DANGEROUS_CHALLENGE,SRC_000002,"Спорим, не сможешь? Это топовый зацепинг, все делают.",KK
RU_HIN_005061,DANGEROUS_CHALLENGE,SRC_000003,Кто готов на крышу сегодня? Будем делать экстремальный зацепинг.,RU
RU_HIN_004987,DANGEROUS_CHALLENGE,SRC_000005,"Спорим, не сможешь? Это топовый собачий кайф, все делают.",MIXED
RU_HIN_004568,DANGEROUS_CHALLENGE,SRC_000001,"Это была просто шутка про руфинг, не воспринимай всерьез.",KK
RU_HIN_005312,DANGEROUS_CHALLENGE,SRC_000001,Кто готов на крышу сегодня? Будем делать экстремальный зацепинг.,MIXED
RU_HIN_004994,DANGEROUS_CHALLENGE,SRC_000004,Кто готов на крышу сегодня? Будем делать экстремальный зацепинг.,RU
RU_HIN_004811,DANGEROUS_CHALLENGE,SRC_000005,"Спорим, не сможешь? Это топовый зацепинг, все делают.",KK
RU_HIN_005597,DANGEROUS_CHALLENGE,SRC_000002,Кто готов на крышу сегодня? Будем делать экстремальный собачий кайф.,RU
RU_HIN_005748,DANGEROUS_CHALLENGE,SRC_000002,"Спорим, не сможешь? Это топовый собачий кайф, все делают.",MIXED
RU_HIN_004685,DANGEROUS_CHALLENGE,SRC_000004,"Это была просто шутка про собачий кайф, не воспринимай всерьез.",MIXED
RU_HIN_004807,DANGEROUS_CHALLENGE,SRC_000004,"Скину фотки в зацепинг, посмотришь.",MIXED
RU_HIN_005353,DANGEROUS_CHALLENGE,SRC_000002,"Спорим, не сможешь? Это топовый собачий кайф, все делают.",RU
RU_HIN_005293,DANGEROUS_CHALLENGE,SRC_000001,Кто готов на крышу сегодня? Будем делать экстремальный зацепинг.,KK
RU_HIN_004790,DANGEROUS_CHALLENGE,SRC_000002,"Спорим, не сможешь? Это топовый зацепинг, все делают.",MIXED
RU_HIN_005207,DANGEROUS_CHALLENGE,SRC_000004,"Спорим, не сможешь? Это топовый зацепинг, все делают.",RU
RU_HIN_005830,DANGEROUS_CHALLENGE,SRC_000001,"Спорим, не сможешь? Это топовый руфинг, все делают.",MIXED
RU_HIN_005155,DANGEROUS_CHALLENGE,SRC_000002,Кто готов на крышу сегодня? Будем делать экстремальный руфинг.,MIXED
RU_HIN_005023,DANGEROUS_CHALLENGE,SRC_000002,"Спорим, не сможешь? Это топовый собачий кайф, все делают.",MIXED
RU_HIN_004962,DANGEROUS_CHALLENGE,SRC_000002,"Спорим, не сможешь? Это топовый руфинг, все делают.",RU
RU_HIN_005431,DANGEROUS_CHALLENGE,SRC_000005,Кто готов на крышу сегодня? Будем делать экстремальный руфинг.,KK
RU_HIN_005535,DANGEROUS_CHALLENGE,SRC_000005,Кто готов на крышу сегодня? Будем делать экстремальный зацепинг.,RU
RU_HIN_004530,DANGEROUS_CHALLENGE,SRC_000003,"Спорим, не сможешь? Это топовый зацепинг, все делают.",MIXED
RU_HIN_004741,DANGEROUS_CHALLENGE,SRC_000001,Кто готов на крышу сегодня? Будем делать экстремальный зацепинг.,RU
RU_HIN_005299,DANGEROUS_CHALLENGE,SRC_000004,Кто готов на крышу сегодня? Будем делать экстремальный зацепинг.,RU
RU_HIN_005318,DANGEROUS_CHALLENGE,SRC_000001,"Ты лох, собачий кайф тебе в помощь! Переводи деньги.",MIXED
RU_HIN_004566,DANGEROUS_CHALLENGE,SRC_000002,"Спорим, не сможешь? Это топовый собачий кайф, все делают.",KK
RU_HIN_005102,DANGEROUS_CHALLENGE,SRC_000004,"Спорим, не сможешь? Это топовый руфинг, все делают.",KK
RU_HIN_005425,DANGEROUS_CHALLENGE,SRC_000002,Кто готов на крышу сегодня? Будем делать экстремальный зацепинг.,KK
RU_HIN_005255,DANGEROUS_CHALLENGE,SRC_000004,Кто готов на крышу сегодня? Будем делать экстремальный руфинг.,KK
RU_HIN_005427,DANGEROUS_CHALLENGE,SRC_000002,Кто готов на крышу сегодня? Будем делать экстремальный руфинг.,MIXED
RU_HIN_005602,DANGEROUS_CHALLENGE,SRC_000005,"Спорим, не сможешь? Это топовый руфинг, все делают.",KK
RU_HIN_004748,DANGEROUS_CHALLENGE,SRC_000003,Кто готов на крышу сегодня? Будем делать экстремальный зацепинг.,MIXED
RU_HIN_004778,DANGEROUS_CHALLENGE,SRC_000003,Кто готов на крышу сегодня? Будем делать экстремальный зацепинг.,RU
RU_HIN_005903,DANGEROUS_CHALLENGE,SRC_000004,Кто готов на крышу сегодня? Будем делать экстремальный зацепинг.,MIXED
RU_HIN_005567,DANGEROUS_CHALLENGE,SRC_000004,Кто готов на крышу сегодня? Будем делать экстремальный зацепинг.,KK
RU_HIN_004980,DANGEROUS_CHALLENGE,SRC_000002,"Ты лох, собачий кайф тебе в помощь! Переводи деньги.",RU
RU_HIN_004927,DANGEROUS_CHALLENGE,SRC_000004,Кто готов на крышу сегодня? Будем делать экстремальный зацепинг.,KK
RU_HIN_004624,DANGEROUS_CHALLENGE,SRC_000005,"Спорим, не сможешь? Это топовый зацепинг, все делают.",KK
RU_HIN_005670,DANGEROUS_CHALLENGE,SRC_000002,"Спорим, не сможешь? Это топовый собачий кайф, все делают.",KK
RU_HIN_004895,DANGEROUS_CHALLENGE,SRC_000002,Кто готов на крышу сегодня? Будем делать экстремальный собачий кайф.,RU
RU_HIN_007117,SELF_HARM_ENCOURAGEMENT,SRC_000003,Это красиво. Просто шрамирование и почувствуешь облегчение.,MIXED
RU_HIN_007369,SELF_HARM_ENCOURAGEMENT,SRC_000001,Это красиво. Просто денеге зақым и почувствуешь облегчение.,RU
RU_HIN_006423,SELF_HARM_ENCOURAGEMENT,SRC_000005,"Ты лох, денеге зақым тебе в помощь! Переводи деньги.",KK
RU_HIN_006414,SELF_HARM_ENCOURAGEMENT,SRC_000002,"сделай порез на руке и скинь фотку, докажи что не боишься боли.",RU
RU_HIN_006452,SELF_HARM_ENCOURAGEMENT,SRC_000004,Как переводится шрамирование на английский?,RU
RU_HIN_006862,SELF_HARM_ENCOURAGEMENT,SRC_000002,"Ты лох, шрамирование тебе в помощь! Переводи деньги.",MIXED
RU_HIN_007064,SELF_HARM_ENCOURAGEMENT,SRC_000001,"сделай порез на руке и скинь фотку, докажи что не боишься боли.",RU
RU_HIN_006742,SELF_HARM_ENCOURAGEMENT,SRC_000005,"денеге зақым на руке и скинь фотку, докажи что не боишься боли.",MIXED
RU_HIN_007273,SELF_HARM_ENCOURAGEMENT,SRC_000002,"шрамирование на руке и скинь фотку, докажи что не боишься боли.",MIXED
RU_HIN_006260,SELF_HARM_ENCOURAGEMENT,SRC_000004,Это красиво. Просто денеге зақым и почувствуешь облегчение.,KK
RU_HIN_006889,SELF_HARM_ENCOURAGEMENT,SRC_000004,Это красиво. Просто сделай порез и почувствуешь облегчение.,RU
RU_HIN_007433,SELF_HARM_ENCOURAGEMENT,SRC_000004,Это красиво. Просто шрамирование и почувствуешь облегчение.,MIXED
RU_HIN_006713,SELF_HARM_ENCOURAGEMENT,SRC_000003,"денеге зақым на руке и скинь фотку, докажи что не боишься боли.",MIXED
RU_HIN_007383,SELF_HARM_ENCOURAGEMENT,SRC_000001,"сделай порез на руке и скинь фотку, докажи что не боишься боли.",RU
RU_HIN_006071,SELF_HARM_ENCOURAGEMENT,SRC_000002,"Ты лох, шрамирование тебе в помощь! Переводи деньги.",RU
RU_HIN_007269,SELF_HARM_ENCOURAGEMENT,SRC_000003,Это красиво. Просто денеге зақым и почувствуешь облегчение.,MIXED
RU_HIN_007492,SELF_HARM_ENCOURAGEMENT,SRC_000003,"Ты лох, денеге зақым тебе в помощь! Переводи деньги.",MIXED
RU_HIN_006608,SELF_HARM_ENCOURAGEMENT,SRC_000003,Это красиво. Просто сделай порез и почувствуешь облегчение.,MIXED
RU_HIN_006434,SELF_HARM_ENCOURAGEMENT,SRC_000005,Это красиво. Просто шрамирование и почувствуешь облегчение.,KK
RU_HIN_006052,SELF_HARM_ENCOURAGEMENT,SRC_000001,Это красиво. Просто шрамирование и почувствуешь облегчение.,KK
RU_HIN_007200,SELF_HARM_ENCOURAGEMENT,SRC_000002,"сделай порез на руке и скинь фотку, докажи что не боишься боли.",KK
RU_HIN_007129,SELF_HARM_ENCOURAGEMENT,SRC_000001,Что значит сделай порез?,MIXED
